Gene A ORF	Gene A allele	Gene B ORF	Gene B allele	Correlation
YHR036W	brl1-k405i	YHR036W	brl1-3231	0.517
YHR036W	brl1-k405i	YHR036W	brl1-2221	0.515
YHR036W	brl1-k405i	YHR027C	rpn1-821	0.219
YHR036W	brl1-k405i	YHR074W	qns1-5002	0.420
YHR036W	brl1-k405i	YGL020C	get1	0.203
YLR459W	gab1-2	YLR459W	gab1-3	0.604
YLR459W	gab1-2	YAL056C-A	yal056c-a	0.247
YLR459W	gab1-2	YBL040C	erd2-5001	0.224
YLR459W	gab1-2	YOR002W	alg6	0.272
YLR459W	gab1-2	YPL227C	alg5	0.332
YLR459W	gab1-2	YMR214W	scj1	0.310
YLR459W	gab1-2	YIR022W	sec11-2	0.254
YLR459W	gab1-2	YHR101C	big1-5001	0.233
YLR459W	gab1-2	YGL142C	gpi10-5001	0.392
YLR459W	gab1-2	YGL027C	cwh41	0.294
YLR459W	gab1-2	YJL034W	kar2-159	0.307
YLR459W	gab1-2	YJL002C	ost1-6	0.237
YLR459W	gab1-2	YMR307W	gas1	0.275
YLR459W	gab1-2	YEL002C	wbp1-1	0.378
YLR459W	gab1-2	YMR149W	swp1-5004	0.245
YLR459W	gab1-2	YBL082C	alg3	0.248
YLR459W	gab1-2	YOR336W	kre5-ts2	0.372
YLR459W	gab1-2	YGL226C-A	ost5	0.285
YLR459W	gab1-2	YBR229C	rot2	0.271
YLR459W	gab1-2	YJL091C	gwt1-20	0.397
YLR459W	gab1-2	YDR524W-C	ydr524w-c	0.210
YLR459W	gab1-2	YLR459W	gab1-1	0.659
YLR459W	gab1-2	YML115C	van1	0.214
YLR459W	gab1-2	YBR004C	gpi18-5001	0.269
YLR459W	gab1-2	YBL083C	ybl083c	0.286
YLR459W	gab1-2	YDL145C	cop1-1	0.234
YLR459W	gab1-2	YLR087C	csf1	0.405
YLR459W	gab1-2	YOR067C	alg8	0.296
YLR459W	gab1-2	YDR302W	gpi11-5001	0.444
YLR459W	gab1-2	YOR149C	smp3-2	0.290
YLR459W	gab1-2	YLR066W	spc3-4	0.212
YLR459W	gab1-2	YJR013W	gpi14-5007	0.300
YLR459W	gab1-2	YNL038W	gpi15-5001	0.333
YLR459W	gab1-2	YDR434W	gpi17-5001	0.516
YLR459W	gab1-2	YGL084C	gup1	0.394
YLR459W	gab1-2	YGR227W	die2	0.269
YLR459W	gab1-2	YML019W	ost6	0.263
YLR459W	gab1-2	YMR200W	rot1-5001	0.218
YLR459W	gab1-2	YEL031W	spf1	0.295
YLR459W	gab1-2	YLR088W	gaa1-ts	0.437
YLR459W	gab1-2	YDR525W	api2	0.301
YLR459W	gab1-2	YBR078W	ecm33	0.231
YLR459W	gab1-2	YPL096C-A	eri1	0.330
YLR459W	gab1-2	YBL020W	rft1-5028	0.231
YLR459W	gab1-2	YJL062W	las21	0.456
YLR459W	gab1-2	YLR242C	arv1-supp1	0.373
YLR459W	gab1-2	YFL031W	hac1	0.203
YLR459W	gab1-2	YDL232W	ost4-supp2	0.369
YLR459W	gab1-2	YHR188C	gpi16-5001	0.575
YLR459W	gab1-2	YHR079C	ire1	0.210
YLR459W	gab1-2	YCR044C	per1-supp1	0.366
YLR459W	gab1-2	YAL058W	cne1	0.275
YLR459W	gab1-2	YFL032W	yfl032w	0.258
YLR459W	gab1-2	YFR042W	keg1-5002-supp1	0.253
YLR459W	gab1-2	YDR524C-B	ydr524c-b	0.271
YLR459W	gab1-2	YDR331W	gpi8-5001	0.596
YOL052C	spe2	YKL184W	spe1	0.223
YPL117C	idi1-5001	YNL305C	bxi1	0.381
YPL117C	idi1-5001	YML058W-A	hug1	0.265
YPL117C	idi1-5001	YBR056W-A	mnc1	0.250
YPL117C	idi1-5001	YBR196C-B	ybr196c-b	0.209
YPL117C	idi1-5001	YDR504C	spg3	0.303
YPL117C	idi1-5001	YLR424W	spp382-5002	0.211
YPL117C	idi1-5001	YBR072C-A	ybr072c-a	0.353
YPL117C	idi1-5001	YML081W	tda9	0.251
YNR073C	man2	YOL070C	nba1	0.201
YNR073C	man2	YJR156C	thi11	0.223
YNR073C	man2	YNL159C	asi2	0.290
YNR073C	man2	YCR020W-B	htl1	0.422
YNR073C	man2	YNL164C	ibd2	0.541
YNR073C	man2	YER076C	yer076c	0.449
YNR073C	man2	YPL081W	rps9a	0.224
YNR073C	man2	YFL034C-B	mob2-28-supp1	0.422
YNR073C	man2	YEL076C	yel076c	0.450
YNR073C	man2	YDL248W	cos7	0.541
YNR073C	man2	YPL279C	fex2	0.388
YNR073C	man2	YNL151C	rpc31-5001	0.236
YNR073C	man2	YNL049C	sfb2	0.305
YNR073C	man2	YNL018C	ynl018c	0.285
YNR073C	man2	YML081W	tda9	0.250
YNR073C	man2	YOL166W-A	yol166w-a	0.475
YNR073C	man2	YDL057W	ydl057w	0.451
YGR166W	trs65	YAL056C-A	yal056c-a	0.208
YGR166W	trs65	YHR101C	big1-5001	0.270
YGR166W	trs65	YGL027C	cwh41	0.292
YGR166W	trs65	YMR307W	gas1	0.228
YGR166W	trs65	YEL002C	wbp1-1	0.243
YGR166W	trs65	YOR336W	kre5-ts2	0.299
YGR166W	trs65	YBR229C	rot2	0.312
YGR166W	trs65	YFR043C	irc6	0.227
YGR166W	trs65	YGR060W	erg25-5001	0.206
YGR166W	trs65	YGL084C	gup1	0.230
YGR166W	trs65	YMR200W	rot1-5001	0.234
YGR166W	trs65	YJL174W	kre9-5001	0.224
YGR166W	trs65	YBL020W	rft1-5028	0.229
YGR166W	trs65	YDR389W	sac7	0.244
YGR166W	trs65	YAL058W	cne1	0.265
YGR166W	trs65	YFR042W	keg1-5002-supp1	0.254
YGR166W	trs65	YDR524C-B	ydr524c-b	0.222
YGR166W	trs65	YNL322C	kre1	0.206
YCL035C	grx1	YLR286C	cts1	0.221
YCL035C	grx1	YDL211C	ydl211c	0.205
YCL035C	grx1	YBR242W	ybr242w	0.257
YBL087C	rpl23a	YBR048W	rps11b	0.260
YBL087C	rpl23a	YDR382W	rpp2b	0.207
YBL087C	rpl23a	YDL136W	rpl35b	0.301
YBL087C	rpl23a	YDL130W	rpp1b	0.282
YBL087C	rpl23a	YNL302C	rps19b	0.264
YBL087C	rpl23a	YDR500C	rpl37b	0.252
YBL087C	rpl23a	YIL133C	rpl16a	0.205
YBL087C	rpl23a	YGR085C	rpl11b	0.204
YBL087C	rpl23a	YLR388W	rps29a	0.246
YBL087C	rpl23a	YGR214W	rps0a	0.254
YBL087C	rpl23a	YLR264W	rps28b	0.202
YBL087C	rpl23a	YBR181C	rps6b	0.241
YBL087C	rpl23a	YBR084C-A	rpl19a	0.345
YBL087C	rpl23a	YGR118W	rps23a	0.248
YBL087C	rpl23a	YDL063C	syo1	0.224
YBL087C	rpl23a	YLR185W	rpl37a	0.217
YBL087C	rpl23a	YOR312C	rpl20b	0.211
YBL087C	rpl23a	YEL054C	rpl12a	0.263
YBL087C	rpl23a	YOR234C	rpl33b	0.233
YBL087C	rpl23a	YOL121C	rps19a	0.225
YHR036W	brl1-3231	YHR036W	brl1-2221	0.510
YHR036W	brl1-3231	YHR074W	qns1-5002	0.422
YEL077C	yel077c	YOR389W	yor389w	0.290
YEL077C	yel077c	YKR045C	ykr045c	0.363
YEL077C	yel077c	YLR363C	nmd4	0.319
YEL077C	yel077c	YGR060W	erg25-5001	0.209
YEL077C	yel077c	YOR296W	yor296w	0.211
YEL077C	yel077c	YBL111C	ybl111c	0.361
YEL077C	yel077c	YNL151C	rpc31-5001	0.284
YEL077C	yel077c	YNL181W	pbr1-5013	0.295
YLR459W	gab1-3	YAL056C-A	yal056c-a	0.301
YLR459W	gab1-3	YBL040C	erd2-5001	0.234
YLR459W	gab1-3	YOR002W	alg6	0.330
YLR459W	gab1-3	YBL105C	pkc1-3	0.208
YLR459W	gab1-3	YPL227C	alg5	0.386
YLR459W	gab1-3	YMR214W	scj1	0.362
YLR459W	gab1-3	YIR022W	sec11-2	0.275
YLR459W	gab1-3	YHR101C	big1-5001	0.289
YLR459W	gab1-3	YGL142C	gpi10-5001	0.416
YLR459W	gab1-3	YGL027C	cwh41	0.357
YLR459W	gab1-3	YJL034W	kar2-159	0.300
YLR459W	gab1-3	YLR110C	ccw12	0.208
YLR459W	gab1-3	YMR307W	gas1	0.287
YLR459W	gab1-3	YEL002C	wbp1-1	0.401
YLR459W	gab1-3	YMR149W	swp1-5004	0.266
YLR459W	gab1-3	YBL082C	alg3	0.293
YLR459W	gab1-3	YOR336W	kre5-ts2	0.451
YLR459W	gab1-3	YGL226C-A	ost5	0.219
YLR459W	gab1-3	YBR229C	rot2	0.369
YLR459W	gab1-3	YJL091C	gwt1-20	0.469
YLR459W	gab1-3	YDR524W-C	ydr524w-c	0.241
YLR459W	gab1-3	YLR459W	gab1-1	0.674
YLR459W	gab1-3	YBR004C	gpi18-5001	0.329
YLR459W	gab1-3	YBL083C	ybl083c	0.329
YLR459W	gab1-3	YJL139C	yur1	0.218
YLR459W	gab1-3	YLR087C	csf1	0.400
YLR459W	gab1-3	YOR067C	alg8	0.332
YLR459W	gab1-3	YHR030C	slt2	0.227
YLR459W	gab1-3	YDR302W	gpi11-5001	0.365
YLR459W	gab1-3	YOR149C	smp3-2	0.426
YLR459W	gab1-3	YJR013W	gpi14-5007	0.413
YLR459W	gab1-3	YNL038W	gpi15-5001	0.398
YLR459W	gab1-3	YDR434W	gpi17-5001	0.511
YLR459W	gab1-3	YGL084C	gup1	0.417
YLR459W	gab1-3	YGR227W	die2	0.293
YLR459W	gab1-3	YML019W	ost6	0.278
YLR459W	gab1-3	YMR200W	rot1-5001	0.273
YLR459W	gab1-3	YEL031W	spf1	0.261
YLR459W	gab1-3	YLR088W	gaa1-ts	0.549
YLR459W	gab1-3	YCL043C	pdi1-5001-supp1	0.218
YLR459W	gab1-3	YDR525W	api2	0.298
YLR459W	gab1-3	YPL096C-A	eri1	0.397
YLR459W	gab1-3	YBL020W	rft1-5028	0.291
YLR459W	gab1-3	YJL062W	las21	0.514
YLR459W	gab1-3	YLR242C	arv1-supp1	0.456
YLR459W	gab1-3	YDR389W	sac7	0.213
YLR459W	gab1-3	YFL031W	hac1	0.223
YLR459W	gab1-3	YDL232W	ost4-supp2	0.270
YLR459W	gab1-3	YHR188C	gpi16-5001	0.574
YLR459W	gab1-3	YHR079C	ire1	0.229
YLR459W	gab1-3	YCR044C	per1-supp1	0.422
YLR459W	gab1-3	YAL058W	cne1	0.348
YLR459W	gab1-3	YBR015C	mnn2	0.232
YLR459W	gab1-3	YFL032W	yfl032w	0.254
YLR459W	gab1-3	YFR042W	keg1-5002-supp1	0.316
YLR459W	gab1-3	YDR524C-B	ydr524c-b	0.288
YLR459W	gab1-3	YDR331W	gpi8-5001	0.561
YOR114W	dpi34	YLR433C	cna1	0.257
YOR114W	dpi34	YJR003C	mrx12	0.250
YOR114W	dpi34	YOR390W	fex1	0.320
YOR114W	dpi34	YIL002C	inp51	0.208
YDR246W	trs23-5001	YDR320C	swa2-supp1	0.291
YDR246W	trs23-5001	YDR468C	tlg1-5005	0.364
YDR246W	trs23-5001	YER157W	cog3-1	0.355
YDR246W	trs23-5001	YMR274C	rce1	0.247
YDR246W	trs23-5001	YLR262C	ypt6	0.448
YDR246W	trs23-5001	YOR070C	gyp1	0.322
YDR246W	trs23-5001	YDR320C	swa2	0.323
YDR246W	trs23-5001	YPL051W	arl3	0.356
YDR246W	trs23-5001	YGR120C	cog2-1	0.306
YDR246W	trs23-5001	YLR039C	ric1	0.404
YDR246W	trs23-5001	YPR176C	bet2-1	0.236
YDR246W	trs23-5001	YJL004C	sys1	0.358
YDR246W	trs23-5001	YMR197C	vti1-2	0.345
YDR246W	trs23-5001	YER122C	glo3	0.392
YDR246W	trs23-5001	YKL196C	ykt6-5001	0.251
YDR246W	trs23-5001	YPR105C	cog4-5005	0.225
YDR246W	trs23-5001	YMR004W	mvp1	0.200
YDR246W	trs23-5001	YDR108W	trs85	0.514
YDR246W	trs23-5001	YFL038C	ypt1-3	0.402
YDR246W	trs23-5001	YJL031C	bet4-5001	0.216
YDR246W	trs23-5001	YLR430W	sen1-1	0.210
YDR246W	trs23-5001	YDL145C	cop1-1	0.325
YDR246W	trs23-5001	YPL010W	ret3-1	0.204
YDR246W	trs23-5001	YLR087C	csf1	0.210
YDR246W	trs23-5001	YGL054C	erv14	0.417
YDR246W	trs23-5001	YIL076W	sec28	0.322
YDR246W	trs23-5001	YDR238C	sec26-f856aw860a	0.329
YDR246W	trs23-5001	YLR268W	sec22-1	0.261
YDR246W	trs23-5001	YNL041C	cog6	0.410
YDR246W	trs23-5001	YLR268W	sec22-supp1	0.244
YDR246W	trs23-5001	YGL005C	cog7	0.460
YDR246W	trs23-5001	YML071C	cog8	0.461
YDR246W	trs23-5001	YGL020C	get1-supp1	0.212
YDR246W	trs23-5001	YKR068C	bet3-5001	0.483
YDR246W	trs23-5001	YBL050W	sec17-1	0.233
YDR246W	trs23-5001	YBR164C	arl1	0.289
YDR246W	trs23-5001	YOR216C	rud3	0.302
YDR246W	trs23-5001	YPL096C-A	eri1	0.243
YDR246W	trs23-5001	YOL018C	tlg2	0.384
YDR246W	trs23-5001	YLR242C	arv1-supp1	0.219
YDR246W	trs23-5001	YDR389W	sac7	0.244
YDR246W	trs23-5001	YHR188C	gpi16-5001	0.228
YDR246W	trs23-5001	YMR197C	vti1-11	0.212
YDR246W	trs23-5001	YDR137W	rgp1	0.460
YDR246W	trs23-5001	YER157W	cog3-2	0.377
YDR246W	trs23-5001	YCR044C	per1-supp1	0.232
YDR246W	trs23-5001	YER122C	glo3-supp1	0.329
YDR246W	trs23-5001	YMR197C	vti1-11-supp1	0.285
YDR246W	trs23-5001	YDR189W	sly1-ts	0.304
YDR246W	trs23-5001	YDL058W	uso1-1	0.318
YDR246W	trs23-5001	YHL031C	gos1-supp1	0.350
YDR246W	trs23-5001	YOR370C	mrs6-2	0.217
YDR246W	trs23-5001	YKR006C	mrpl13	0.235
YDR246W	trs23-5001	YGL020C	get1	0.206
YBR099C	ybr099c	YDR386W	mus81	0.506
YBR099C	ybr099c	YDL105W	nse4-5001	0.451
YBR099C	ybr099c	YLR135W	slx4	0.296
YBR099C	ybr099c	YHR031C	rrm3	0.202
YBR099C	ybr099c	YDR279W	rnh202	0.236
YBR099C	ybr099c	YDR288W	nse3-ts3	0.348
YBR099C	ybr099c	YDL105W	nse4-ts3	0.359
YBR099C	ybr099c	YDR363W	esc2	0.275
YBR099C	ybr099c	YLR383W	smc6-9	0.243
YBR099C	ybr099c	YDR288W	nse3-ts4	0.304
YBR099C	ybr099c	YLR007W	nse1-16	0.415
YBR099C	ybr099c	YML023C	nse5-ts2	0.247
YBR099C	ybr099c	YOL034W	smc5-6	0.286
YBR099C	ybr099c	YMR190C	sgs1	0.411
YBR099C	ybr099c	YDL105W	nse4-ts1	0.376
YMR035W	imp2	YHR189W	pth1	0.203
YMR035W	imp2	YLR091W	gep5	0.279
YMR035W	imp2	YLR038C	cox12	0.268
YMR035W	imp2	YBR120C	cbp6-supp1	0.297
YMR035W	imp2	YLR203C	mss51	0.360
YMR035W	imp2	YGL119W	coq8	0.477
YMR035W	imp2	YMR097C	mtg1-supp1	0.218
YMR035W	imp2	YER058W	pet117	0.275
YMR035W	imp2	YDR079W	pet100	0.208
YMR035W	imp2	YOR065W	cyt1	0.214
YMR035W	imp2	YLR218C	coa4	0.225
YMR035W	imp2	YJL062W-A	coa3	0.344
YMR035W	imp2	YPL183W-A	rtc6	0.276
YMR035W	imp2	YGR222W	pet54	0.490
YMR035W	imp2	YBR003W	coq1	0.438
YMR035W	imp2	YMR150C	imp1	0.326
YMR035W	imp2	YJL209W	cbp1	0.291
YMR035W	imp2	YBL059C-A	cmc2	0.279
YMR035W	imp2	YGL187C	cox4	0.209
YMR035W	imp2	YPL172C	cox10	0.259
YMR035W	imp2	YJL102W	mef2-supp1	0.369
YMR035W	imp2	YPL189C-A	coa2	0.235
YMR035W	imp2	YBR037C	sco1	0.211
YMR035W	imp2	YLR295C	atp14	0.244
YMR035W	imp2	YDL069C	cbs1	0.273
YMR035W	imp2	YDR231C	cox20	0.257
YMR035W	imp2	YAL039C	cyc3	0.226
YMR035W	imp2	YNR041C	coq2	0.240
YMR035W	imp2	YEL024W	rip1	0.333
YMR035W	imp2	YBR163W	exo5	0.365
YMR035W	imp2	YPL132W	cox11	0.527
YMR035W	imp2	YIR021W	mrs1	0.318
YMR035W	imp2	YML110C	coq5	0.252
YMR035W	imp2	YGL237C	hap2	0.242
YMR035W	imp2	YIL157C	coa1	0.314
YMR035W	imp2	YER153C	pet122	0.278
YMR035W	imp2	YML129C	cox14	0.292
YMR035W	imp2	YDL107W	mss2	0.298
YMR035W	imp2	YLL009C	cox17	0.322
YMR035W	imp2	YKL109W	hap4	0.218
YMR035W	imp2	YHL038C	cbp2	0.326
YMR035W	imp2	YJL166W	qcr8	0.282
YMR035W	imp2	YDR204W	coq4	0.328
YMR035W	imp2	YER141W	cox15	0.388
YMR035W	imp2	YGR112W	shy1	0.357
YMR035W	imp2	YPL005W	aep3	0.332
YMR035W	imp2	YKL138C	mrpl31	0.218
YNR018W	rcf2	YLR091W	gep5	0.224
YNR018W	rcf2	YBR120C	cbp6-supp1	0.225
YNR018W	rcf2	YGL119W	coq8	0.251
YNR018W	rcf2	YML030W	rcf1	0.247
YNR018W	rcf2	YJL062W-A	coa3	0.227
YNR018W	rcf2	YGR222W	pet54	0.340
YNR018W	rcf2	YBR003W	coq1	0.373
YNR018W	rcf2	YJL209W	cbp1	0.200
YNR018W	rcf2	YBR037C	sco1	0.234
YNR018W	rcf2	YAL039C	cyc3	0.306
YNR018W	rcf2	YPL132W	cox11	0.284
YNR018W	rcf2	YIR021W	mrs1	0.224
YNR018W	rcf2	YPL078C	atp4	0.202
YNR018W	rcf2	YLR204W	qri5	0.201
YNR018W	rcf2	YER087W	aim10	0.227
YNR018W	rcf2	YGL237C	hap2	0.233
YNR018W	rcf2	YIL157C	coa1	0.229
YNR018W	rcf2	YLL009C	cox17	0.228
YNR018W	rcf2	YER141W	cox15	0.256
YOL070C	nba1	YJR156C	thi11	0.449
YOL070C	nba1	YIL013C	pdr11	0.232
YOL070C	nba1	YNL159C	asi2	0.262
YOL070C	nba1	YCR020W-B	htl1	0.407
YOL070C	nba1	YDL211C	ydl211c	0.232
YOL070C	nba1	YNL164C	ibd2	0.442
YOL070C	nba1	YDL038C	ydl038c	0.250
YOL070C	nba1	YOR327C	snc2	0.273
YOL070C	nba1	YNL130C-A	dgr1	0.362
YOL070C	nba1	YER076C	yer076c	0.451
YOL070C	nba1	YFL034C-B	mob2-28-supp1	0.231
YOL070C	nba1	YEL076C	yel076c	0.388
YOL070C	nba1	YPL279C	fex2	0.527
YOL070C	nba1	YNL018C	ynl018c	0.282
YOL070C	nba1	YOL166W-A	yol166w-a	0.450
YOL070C	nba1	YDL057W	ydl057w	0.451
YHR189W	pth1	YGL119W	coq8	0.232
YHR189W	pth1	YJL062W-A	coa3	0.228
YHR189W	pth1	YGR222W	pet54	0.288
YHR189W	pth1	YBR037C	sco1	0.208
YHR189W	pth1	YEL024W	rip1	0.227
YHR189W	pth1	YPL132W	cox11	0.258
YHR189W	pth1	YIR021W	mrs1	0.236
YHR189W	pth1	YIL157C	coa1	0.216
YHR189W	pth1	YML129C	cox14	0.318
YHR189W	pth1	YDL107W	mss2	0.205
YHR189W	pth1	YHL038C	cbp2	0.242
YHR189W	pth1	YJL166W	qcr8	0.242
YHR189W	pth1	YPL005W	aep3	0.211
YDR477W	snf1-supp1	YBL105C	pkc1-3	0.222
YDR477W	snf1-supp1	YGR120C	cog2-1	0.203
YDR477W	snf1-supp1	YFL038C	ypt1-3	0.207
YDR477W	snf1-supp1	YOR216C	rud3	0.201
YDR477W	snf1-supp1	YOL018C	tlg2	0.201
YDR477W	snf1-supp1	YER157W	cog3-2	0.217
YEL005C	vab2	YER007W	pac2	0.255
YEL005C	vab2	YPL241C	cin2	0.283
YEL005C	vab2	YEL003W	gim4	0.415
YEL005C	vab2	YNR035C	arc35-5	0.415
YEL005C	vab2	YNL153C	gim3	0.328
YEL005C	vab2	YMR109W	myo5	0.361
YEL005C	vab2	YLR110C	ccw12	0.204
YEL005C	vab2	YDL029W	arp2-14	0.475
YEL005C	vab2	YHL027W	rim101	0.222
YEL005C	vab2	YFL039C	act1-136	0.255
YEL005C	vab2	YNL054W	vac7	0.216
YEL005C	vab2	YDR212W	tcp1-1	0.353
YEL005C	vab2	YNR035C	arc35-6	0.210
YEL005C	vab2	YJL008C	cct8-5002	0.388
YEL005C	vab2	YGR078C	pac10	0.353
YEL005C	vab2	YEL060C	prb1	0.212
YAL056C-A	yal056c-a	YBL040C	erd2-5001	0.224
YAL056C-A	yal056c-a	YDL095W	pmt1	0.225
YAL056C-A	yal056c-a	YPL227C	alg5	0.253
YAL056C-A	yal056c-a	YMR214W	scj1	0.228
YAL056C-A	yal056c-a	YHR101C	big1-5001	0.322
YAL056C-A	yal056c-a	YGL142C	gpi10-5001	0.322
YAL056C-A	yal056c-a	YGL027C	cwh41	0.374
YAL056C-A	yal056c-a	YJL034W	kar2-159	0.347
YAL056C-A	yal056c-a	YOR336W	kre5-ts2	0.550
YAL056C-A	yal056c-a	YBR229C	rot2	0.393
YAL056C-A	yal056c-a	YJL091C	gwt1-20	0.208
YAL056C-A	yal056c-a	YLR459W	gab1-1	0.315
YAL056C-A	yal056c-a	YBR004C	gpi18-5001	0.279
YAL056C-A	yal056c-a	YJL139C	yur1	0.313
YAL056C-A	yal056c-a	YBR260C	rgd1	0.204
YAL056C-A	yal056c-a	YDR302W	gpi11-5001	0.222
YAL056C-A	yal056c-a	YOR149C	smp3-2	0.251
YAL056C-A	yal056c-a	YNL038W	gpi15-5001	0.261
YAL056C-A	yal056c-a	YDR434W	gpi17-5001	0.343
YAL056C-A	yal056c-a	YML019W	ost6	0.241
YAL056C-A	yal056c-a	YMR200W	rot1-5001	0.369
YAL056C-A	yal056c-a	YCL001W	rer1	0.214
YAL056C-A	yal056c-a	YLR088W	gaa1-ts	0.227
YAL056C-A	yal056c-a	YJL174W	kre9-5001	0.435
YAL056C-A	yal056c-a	YDR525W	api2	0.287
YAL056C-A	yal056c-a	YJL062W	las21	0.223
YAL056C-A	yal056c-a	YFL031W	hac1	0.225
YAL056C-A	yal056c-a	YHR188C	gpi16-5001	0.262
YAL056C-A	yal056c-a	YAL058W	cne1	0.515
YAL056C-A	yal056c-a	YFL032W	yfl032w	0.203
YAL056C-A	yal056c-a	YDR331W	gpi8-5001	0.282
YBL040C	erd2-5001	YOR002W	alg6	0.271
YBL040C	erd2-5001	YPL227C	alg5	0.445
YBL040C	erd2-5001	YMR214W	scj1	0.408
YBL040C	erd2-5001	YGL027C	cwh41	0.263
YBL040C	erd2-5001	YJL034W	kar2-159	0.338
YBL040C	erd2-5001	YJL002C	ost1-6	0.224
YBL040C	erd2-5001	YBL082C	alg3	0.292
YBL040C	erd2-5001	YOR103C	ost2-5001	0.276
YBL040C	erd2-5001	YOR336W	kre5-ts2	0.240
YBL040C	erd2-5001	YGL226C-A	ost5	0.231
YBL040C	erd2-5001	YBR229C	rot2	0.255
YBL040C	erd2-5001	YLR459W	gab1-1	0.276
YBL040C	erd2-5001	YBL083C	ybl083c	0.332
YBL040C	erd2-5001	YLR087C	csf1	0.203
YBL040C	erd2-5001	YOR067C	alg8	0.303
YBL040C	erd2-5001	YLR066W	spc3-4	0.209
YBL040C	erd2-5001	YDR434W	gpi17-5001	0.212
YBL040C	erd2-5001	YGL084C	gup1	0.205
YBL040C	erd2-5001	YGR227W	die2	0.394
YBL040C	erd2-5001	YCL001W	rer1	0.205
YBL040C	erd2-5001	YJL062W	las21	0.244
YBL040C	erd2-5001	YLR242C	arv1-supp1	0.221
YBL040C	erd2-5001	YDL232W	ost4-supp2	0.328
YBL040C	erd2-5001	YHR188C	gpi16-5001	0.203
YBL040C	erd2-5001	YAL058W	cne1	0.238
YBL040C	erd2-5001	YBR015C	mnn2	0.203
YBL040C	erd2-5001	YFL032W	yfl032w	0.213
YBL040C	erd2-5001	YDR331W	gpi8-5001	0.218
YHR058C	med6-ts	YOL135C	med7-141	0.318
YHR058C	med6-ts	YKR062W	tfa2-45	0.297
YHR058C	med6-ts	YOR174W	med4-6	0.228
YHR058C	med6-ts	YBR193C	med8-51	0.412
YHR058C	med6-ts	YPR086W	sua7-c149r	0.216
YHR058C	med6-ts	YHR058C	med6-5001	0.356
YHR058C	med6-ts	YGL127C	soh1	0.311
YHR058C	med6-ts	YOL135C	med7-163	0.283
YHR058C	med6-ts	YGR005C	tfg2-5001	0.245
YHR058C	med6-ts	YNL238W	kex2	0.463
YOR002W	alg6	YDL095W	pmt1	0.223
YOR002W	alg6	YPL227C	alg5	0.470
YOR002W	alg6	YMR214W	scj1	0.319
YOR002W	alg6	YIR022W	sec11-2	0.217
YOR002W	alg6	YHR101C	big1-5001	0.240
YOR002W	alg6	YGL142C	gpi10-5001	0.276
YOR002W	alg6	YGL027C	cwh41	0.297
YOR002W	alg6	YJL034W	kar2-159	0.276
YOR002W	alg6	YJL002C	ost1-6	0.274
YOR002W	alg6	YEL002C	wbp1-1	0.355
YOR002W	alg6	YMR149W	swp1-5004	0.296
YOR002W	alg6	YBL082C	alg3	0.445
YOR002W	alg6	YOR103C	ost2-5001	0.224
YOR002W	alg6	YOR336W	kre5-ts2	0.295
YOR002W	alg6	YGL226C-A	ost5	0.224
YOR002W	alg6	YBR229C	rot2	0.296
YOR002W	alg6	YJL091C	gwt1-20	0.244
YOR002W	alg6	YDR524W-C	ydr524w-c	0.265
YOR002W	alg6	YLR459W	gab1-1	0.341
YOR002W	alg6	YBL083C	ybl083c	0.375
YOR002W	alg6	YLR087C	csf1	0.303
YOR002W	alg6	YOR067C	alg8	0.583
YOR002W	alg6	YDR302W	gpi11-5001	0.221
YOR002W	alg6	YOR149C	smp3-2	0.299
YOR002W	alg6	YLR066W	spc3-4	0.268
YOR002W	alg6	YJR013W	gpi14-5007	0.229
YOR002W	alg6	YNL038W	gpi15-5001	0.212
YOR002W	alg6	YDR434W	gpi17-5001	0.285
YOR002W	alg6	YGL084C	gup1	0.244
YOR002W	alg6	YGR227W	die2	0.441
YOR002W	alg6	YML019W	ost6	0.219
YOR002W	alg6	YMR200W	rot1-5001	0.211
YOR002W	alg6	YEL031W	spf1	0.262
YOR002W	alg6	YLR088W	gaa1-ts	0.311
YOR002W	alg6	YPL096C-A	eri1	0.285
YOR002W	alg6	YBL020W	rft1-5028	0.213
YOR002W	alg6	YJL062W	las21	0.389
YOR002W	alg6	YLR242C	arv1-supp1	0.233
YOR002W	alg6	YFL031W	hac1	0.232
YOR002W	alg6	YHR188C	gpi16-5001	0.335
YOR002W	alg6	YHR079C	ire1	0.225
YOR002W	alg6	YAL058W	cne1	0.248
YOR002W	alg6	YFR042W	keg1-5002-supp1	0.220
YOR002W	alg6	YDR524C-B	ydr524c-b	0.259
YOR002W	alg6	YDR331W	gpi8-5001	0.242
YEL027W	vma3	YCL005W-A	vma9	0.570
YEL027W	vma3	YKL080W	vma5	0.277
YEL027W	vma3	YEL051W	vma8	0.662
YEL027W	vma3	YER122C	glo3	0.242
YEL027W	vma3	YPR036W	vma13	0.474
YEL027W	vma3	YML071C	cog8	0.216
YEL027W	vma3	YLR447C	vma6	0.512
YEL027W	vma3	YPL234C	vma11	0.490
YEL027W	vma3	YHR039C-A	vma10	0.258
YEL027W	vma3	YHR060W	vma22	0.363
YEL027W	vma3	YOR332W	vma4	0.278
YBL105C	pkc1-3	YGL142C	gpi10-5001	0.234
YBL105C	pkc1-3	YGL027C	cwh41	0.279
YBL105C	pkc1-3	YJL034W	kar2-159	0.200
