Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GO_Cellular_Component_AutoRIF	transcription_factor_TFIID_complex_(GO:0005669)	1/126	0.0249647133299653	0.0430324122466588	0.0367052023121224	0.0632947976877053	-1.8968364723123368	6.999880303490457	CDC39
GO_Cellular_Component_AutoRIF	commitment_complex_(GO:0000243)	1/92	0.0182747900979456	0.0430324122466588	0.0268786127167011	0.0632947976877053	-1.6618795880868782	6.651228929221934	CDC39
GO_Cellular_Component_AutoRIF	synaptonemal_complex_(GO:0000795)	1/96	0.0190636213651011	0.0430324122466588	0.028034682080927	0.0632947976877053	-1.6707729889349383	6.616216594680868	CDC39
GO_Cellular_Component_AutoRIF	P-body_(GO:0000932)	1/96	0.0190636213651011	0.0430324122466588	0.028034682080927	0.0632947976877053	-1.6236601637784456	6.429651060232414	CDC39
GO_Cellular_Component_AutoRIF	centrosome_(GO:0005813)	1/145	0.0286882748311059	0.0430324122466588	0.0421965317918035	0.0632947976877053	-1.7786130079989766	6.316329293629692	CDC39
GO_Cellular_Component_AutoRIF	microtubule_organizing_center_(GO:0005815)	1/139	0.027513567543317	0.0430324122466588	0.0404624277457009	0.0632947976877053	-1.7383696130134183	6.246094189124714	CDC39
GO_Cellular_Component_AutoRIF	core_mediator_complex_(GO:0070847)	1/97	0.019260754880651	0.0430324122466588	0.0283236994221192	0.0632947976877053	-1.5708159915276554	6.204229426334788	CDC39
GO_Cellular_Component_AutoRIF	DNA-directed_RNA_polymerase_II,_core_complex_(GO:0005665)	1/139	0.027513567543317	0.0430324122466588	0.0404624277457009	0.0632947976877053	-1.6059071881946176	5.770146625531577	CDC39
GO_Cellular_Component_AutoRIF	SAGA_complex_(GO:0000124)	1/230	0.045215898733865	0.0534043870847471	0.0667630057802453	0.0789636663915648	-1.720393325723297	5.326865057794872	CDC39
GO_Cellular_Component_AutoRIF	DNA-directed_RNA_polymerase_II,_holoenzyme_(GO:0016591)	1/142	0.0281010542967147	0.0430324122466588	0.0413294797688848	0.0632947976877053	-1.4857725922447325	5.307102712542454	CDC39
GO_Cellular_Component_AutoRIF	nuclear_heterochromatin_(GO:0005720)	1/139	0.027513567543317	0.0430324122466588	0.0404624277457009	0.0632947976877053	-1.444180503176681	5.189050350058922	CDC39
GO_Cellular_Component_AutoRIF	meiotic_spindle_pole_body_(GO:0035974)	1/229	0.0450226910410626	0.0534043870847471	0.0664739884394242	0.0789636663915648	-1.4234040555063396	4.41339048867847	CDC39
GO_Cellular_Component_AutoRIF	mitotic_spindle_pole_body_(GO:0044732)	1/253	0.0496515897491366	0.0534043870847471	0.073410404624124	0.0789636663915648	-1.3715298340369748	4.118326742454825	CDC39
GO_Cellular_Component_AutoRIF	heterochromatin_(GO:0000792)	1/254	0.0498440946124307	0.0534043870847471	0.0736994219654605	0.0789636663915648	-1.2960252690395573	3.8865921857332113	CDC39
GO_Cellular_Component_AutoRIF	chromatin_(GO:0000785)	1/292	0.0571376345355185	0.0571376345355185	0.084682080924707	0.084682080924707	-1.1830720385322684	3.3862979634440102	CDC39
