Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GO_Molecular_Function_AutoRIF	acetyltransferase_activity_(GO:0016407)	21/303	2.976335937e-07	9.79214523278e-05	0.019542651987824	0.9518535209043152	-1.9187764293073264	28.834226014448607	ARE2;ATG32;URA3;ARP6;SCT1;SGF29;NTH1;INO80;YAT1;AUR1;CMK2;SNC1;RVS161;NCP1;VPS71;WHI2;SYN8;HPA2;STE20;ERG4;LEU9
GO_Molecular_Function_AutoRIF	protein_transporter_activity_(GO:0008565)	19/288	2.2838307413e-06	0.0003756901569575	0.0393007431978867	0.9518535209043152	-1.5529904750948829	20.172812625349675	FIR1;YVC1;TRK1;UGA2;CUL3;OST3;HAA1;SAT4;URA3;RAV1;FUS3;CSR2;SNC1;PDR3;HXK2;COX1;ERG4;HXT11;JEN1
GO_Molecular_Function_AutoRIF	DNA_insertion_or_deletion_binding_(GO:0032135)	13/168	1.72959196155e-05	0.0018967858511719	0.030144289436092	0.9518535209043152	-1.7320863886527602	18.99239643916697	YAP5;RIF2;ARP8;FLO1;URA3;SAM50;NHP6A;SNC1;BIK1;MUD2;FCY1;HXK2;SNQ2
GO_Molecular_Function_AutoRIF	GTPase_regulator_activity_(GO:0030695)	14/199	2.42090259037e-05	0.0019194470706217	0.0476853076959625	0.9518535209043152	-1.7178340897042017	18.258489244832163	ARE2;RPI1;TPK1;SLG1;PSR2;URA3;HDA1;FUS3;RVS161;NCP1;WHI2;BEM3;STE20;ERG4
GO_Molecular_Function_AutoRIF	aldehyde_dehydrogenase_(NAD)_activity_(GO:0004029)	14/204	3.18759118062e-05	0.0019194470706217	0.0559950373177294	0.9695982777648936	-1.6917248410753942	17.515543732124804	GAL2;MAE1;UGA2;URA3;AUR1;ACC1;PDR3;ADH4;AAD10;STB5;FUM1;BDH2;ACS1;EFT2
GO_Molecular_Function_AutoRIF	sterol_binding_(GO:0032934)	11/138	5.83418562499e-05	0.0019194470706217	0.0374378843982143	0.9518535209043152	-1.7427406151232607	16.990310730339093	ARE2;PDR3;NCP1;SLG1;MOT3;VPS54;STE20;SNQ2;ERG4;SEY1;SNC1
GO_Molecular_Function_AutoRIF	carbohydrate_kinase_activity_(GO:0019200)	15/240	4.95888123898e-05	0.0019194470706217	0.0896197723597521	0.9999555462717616	-1.5823250018488064	15.6836024101653	GAL2;ASK10;YVC1;TRK1;TPK1;SAT4;NTH1;RAV1;FUS3;YHL012W;CSR2;WHI2;HXK2;IDS2;TOR2
GO_Molecular_Function_AutoRIF	oxidoreductase_activity,_acting_on_the_CH-NH_group_of_donors,_NAD_or_NADP_as_acceptor_(GO:0016646)	6/43	0.000139581145352	0.003532476678524	0.013241210959417	0.9518535209043152	-1.6256835759960515	14.430972724347772	MET13;MAE1;HXK2;IDP3;ARO1;AUR1
GO_Molecular_Function_AutoRIF	palmitoyltransferase_activity_(GO:0016409)	6/42	0.0001220080765719	0.003532476678524	0.0120109690682896	0.9518535209043152	-1.5893821385049365	14.322595257798788	RVS161;WHI2;SYN8;CNE1;AUR1;SNC1
GO_Molecular_Function_AutoRIF	P-P-bond-hydrolysis-driven_transmembrane_transporter_activity_(GO:0015405)	16/272	5.79561952548e-05	0.0019194470706217	0.1188157612300334	0.9999555462717616	-1.419130059791567	13.844781800759216	GAL2;FCY21;FIR1;YVC1;ICL2;MAL11;SOM1;CNE1;CLC1;SNA3;AUR1;NHA1;PDR3;COX1;SNQ2;MNS1
GO_Molecular_Function_AutoRIF	P-P-bond-hydrolysis-driven_protein_transmembrane_transporter_activity_(GO:0015450)	16/272	5.79561952548e-05	0.0019194470706217	0.1188157612300334	0.9999555462717616	-1.4116400150256885	13.77171024910965	GAL2;FCY21;FIR1;YVC1;ICL2;MAL11;SOM1;CNE1;CLC1;SNA3;AUR1;NHA1;PDR3;COX1;SNQ2;MNS1
GO_Molecular_Function_AutoRIF	protein_transmembrane_transporter_activity_(GO:0008320)	16/272	5.79561952548e-05	0.0019194470706217	0.1188157612300334	0.9999555462717616	-1.4033326702856053	13.690665263502746	GAL2;FCY21;FIR1;YVC1;ICL2;MAL11;SOM1;CNE1;CLC1;SNA3;AUR1;NHA1;PDR3;COX1;SNQ2;MNS1
GO_Molecular_Function_AutoRIF	sugar:proton_symporter_activity_(GO:0005351)	4/24	0.0009507801075297	0.0101812402805226	0.0248000841432322	0.9518535209043152	-1.8384775643708824	12.792545596084947	YVC1;JEN1;LPX1;NHA1
GO_Molecular_Function_AutoRIF	O-acyltransferase_activity_(GO:0008374)	6/49	0.0002913751053026	0.0059124326094884	0.0225174790550918	0.9518535209043152	-1.5553622609732236	12.66204722930115	ARE2;NCP1;STE20;ERG4;SCT1;FAA2
GO_Molecular_Function_AutoRIF	antiporter_activity_(GO:0015297)	11/151	0.0001312626036189	0.003532476678524	0.061949212989857	0.9999555462717616	-1.3695229802753115	12.241221817458287	GAL2;YVC1;MAL11;SPL2;THI4;SNQ2;ERG4;ERC1;JEN1;LPX1;NHA1
GO_Molecular_Function_AutoRIF	carboxypeptidase_activity_(GO:0004180)	11/174	0.0004488507470397	0.0067123588989133	0.1270579120301897	0.9999555462717616	-1.5775684357763622	12.161191325872888	MNN1;SSL1;OST6;ALG6;SEC59;OST3;CNE1;STE2;URA3;NTH1;SNA3
GO_Molecular_Function_AutoRIF	fatty_acid_ligase_activity_(GO:0015645)	7/77	0.0005910732982897	0.0081026297973892	0.0520770923291114	0.9518535209043152	-1.575901050509572	11.71457159791816	ICL2;URA7;FAA2;AUR1;ACS1;ACC1;ADE3
GO_Molecular_Function_AutoRIF	phosphatase_activity_(GO:0016791)	12/200	0.0004024666979473	0.0066205771812341	0.1479771912071476	0.9999555462717616	-1.462157251186675	11.43099654589425	BIK1;WHI2;HXK2;YNL010W;PSR2;CDC39;IDS2;YND1;TOR2;FUS3;REC8;CSR2
GO_Molecular_Function_AutoRIF	Rho_GTPase_binding_(GO:0017048)	9/118	0.0003786961492221	0.0065574227944249	0.0702138319739662	0.9999555462717616	-1.4500521969922089	11.424637016135268	RVS161;SLG1;CUL3;BEM3;SRO77;STE20;TOR2;FUS3;SNC1
GO_Molecular_Function_AutoRIF	mannosyltransferase_activity_(GO:0000030)	8/88	0.0002424754223906	0.0056981724261805	0.0391492481649179	0.9518535209043152	-1.362117056742716	11.339093549179829	MNN1;OST6;ALG6;SEC59;MNT4;SLG1;OST3;MNS1
GO_Molecular_Function_AutoRIF	beta-glucosidase_activity_(GO:0008422)	9/118	0.0003786961492221	0.0065574227944249	0.0702138319739662	0.9999555462717616	-1.424707446376613	11.224951393336127	MNN1;RVS161;FLO1;CNE1;URA3;GDH3;MNS1;UTH1;SNC1
GO_Molecular_Function_AutoRIF	actin_binding_(GO:0003779)	15/283	0.0003055056363565	0.0059124326094884	0.2226449162322191	0.9999555462717616	-1.3650290319581682	11.047920251710266	OST6;SLG1;OST3;ARP8;CLC1;RTG3;SEY1;ATG14;SNC1;RVS161;BIK1;BEM3;STE20;TOR2;CCT4
GO_Molecular_Function_AutoRIF	glucosidase_activity_(GO:0015926)	12/193	0.0002911636180891	0.0059124326094884	0.124254977906524	0.9999555462717616	-1.3281912893187695	10.813635654707111	MNN1;RVS161;MAL11;FLO1;CNE1;CLC1;URA3;GDH3;NTH1;TOR2;UTH1;SNC1
GO_Molecular_Function_AutoRIF	GTPase_activator_activity_(GO:0005096)	7/77	0.0005910732982897	0.0081026297973892	0.0520770923291114	0.9518535209043152	-1.396524040143852	10.38115994096783	PDR3;SLG1;BEM3;CLC1;STE2;GCR2;FUS3
GO_Molecular_Function_AutoRIF	fatty_acid_synthase_activity_(GO:0004312)	9/120	0.0004286983003	0.0067123588989133	0.0758885200276433	0.9999555462717616	-1.3331178733157396	10.338005358748738	ARE2;SLG1;CNE1;URA3;FAA2;YAT1;AUR1;ACC1;ADE3
